id_reserva;cancelado;antelacion_reserva;noches_finde;noches_semana;adultos;niños;bebes;regimen_pension;pais;segmento;canal;vuelve;tipo_hab_reservada;tipo_hab_asignada;tipo_deposito;adr;parking;estado_reserva;fecha
14377;1;60;2;5;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;37.95;0;Canceled;14/02/2017
15492;0;63;2;0;2;0;0;BB;LVA;Online TA;TA/TO;0;A;A;No Deposit;55;1;Check-Out;14/02/2017
15493;0;16;2;1;2;0;0;BB;ESP;Direct;Direct;0;E;E;No Deposit;72;1;Check-Out;14/02/2017
15494;0;0;0;0;2;0;0;BB;PRT;Offline TA/TO;TA/TO;1;A;I;No Deposit;0;0;Check-Out;14/02/2017
15495;0;1;2;0;2;0;0;BB;GBR;Direct;Direct;0;A;A;No Deposit;48;0;Check-Out;14/02/2017
16342;1;2;0;2;1;0;0;BB;PRT;Corporate;Corporate;0;A;A;No Deposit;35;0;Canceled;14/02/2017
19555;0;15;2;1;2;0;1;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;65;1;Check-Out;14/02/2017
1707;0;8;4;7;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;A;A;No Deposit;34;0;Check-Out;15/02/2017
1708;0;0;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;68;1;Check-Out;15/02/2017
1709;0;43;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;A;D;No Deposit;48;0;Check-Out;15/02/2017
1710;0;26;2;2;2;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;49.99;1;Check-Out;15/02/2017
1711;0;0;0;1;2;0;0;BB;PRT;Direct;Direct;0;D;D;No Deposit;60;0;Check-Out;15/02/2017
2838;0;1;0;1;1;0;0;BB;PRT;Online TA;TA/TO;1;A;D;No Deposit;55;0;Check-Out;15/02/2017
3617;0;21;2;2;2;2;0;BB;GBR;Online TA;TA/TO;0;C;C;No Deposit;45.36;0;Check-Out;15/02/2017
4469;1;7;0;1;2;0;0;BB;PRT;Direct;Direct;0;F;F;No Deposit;87;0;Canceled;15/02/2017
4521;1;82;1;3;2;0;0;BB;ROU;Online TA;TA/TO;0;A;A;No Deposit;85;0;Canceled;15/02/2017
5579;0;9;0;1;2;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;60;0;Check-Out;15/02/2017
6415;1;58;0;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;D;D;No Deposit;80;0;Canceled;15/02/2017
6417;1;69;2;3;2;0;0;BB;ESP;Online TA;TA/TO;0;A;A;No Deposit;70;0;Canceled;15/02/2017
7521;0;16;2;2;2;0;0;BB;FRA;Online TA;TA/TO;0;D;D;No Deposit;58;0;Check-Out;15/02/2017
7522;0;6;0;1;2;0;0;BB;PRT;Direct;Direct;0;D;D;No Deposit;78;0;Check-Out;15/02/2017
8611;0;0;0;1;1;0;0;BB;NULL;Online TA;TA/TO;0;A;D;No Deposit;43.2;0;Check-Out;15/02/2017
9600;0;0;0;1;2;0;0;BB;PRT;Direct;Direct;0;D;D;No Deposit;60;0;Check-Out;15/02/2017
11557;0;0;0;1;1;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;60;0;Check-Out;15/02/2017
13511;0;121;4;6;2;0;0;BB;CN;Online TA;TA/TO;0;G;G;No Deposit;60.98;1;Check-Out;15/02/2017
13512;0;0;0;1;2;0;0;BB;ESP;Online TA;TA/TO;0;A;C;No Deposit;60;1;Check-Out;15/02/2017
14352;1;5;1;1;2;0;0;BB;GBR;Online TA;TA/TO;0;A;A;No Deposit;48;0;Canceled;15/02/2017
15496;0;5;1;1;2;1;0;BB;PRT;Online TA;TA/TO;0;G;G;No Deposit;112;1;Check-Out;15/02/2017
16360;1;30;2;0;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;60;0;Canceled;15/02/2017
16465;1;137;2;4;2;0;0;BB;FRA;Online TA;TA/TO;0;A;A;No Deposit;120;0;Canceled;15/02/2017
17523;0;10;2;3;2;0;0;BB;FIN;Online TA;TA/TO;0;E;E;No Deposit;69.96;0;Check-Out;15/02/2017
17524;0;1;0;1;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;30;0;Check-Out;15/02/2017
19556;0;7;0;1;2;0;0;HB;PRT;Direct;Direct;0;A;D;No Deposit;128;0;Check-Out;15/02/2017
541;1;112;0;3;1;0;0;BB;PRT;Corporate;Corporate;0;A;A;No Deposit;40;0;Canceled;16/02/2017
2531;1;112;0;3;1;0;0;BB;PRT;Corporate;Corporate;0;A;A;No Deposit;40;0;Canceled;16/02/2017
3619;0;33;2;2;2;2;0;BB;GBR;Direct;Direct;0;C;C;No Deposit;59;0;Check-Out;16/02/2017
3620;0;0;0;1;1;0;0;BB;PRT;Corporate;Corporate;0;A;A;No Deposit;35;1;Check-Out;16/02/2017
4484;1;112;0;3;1;0;0;BB;PRT;Corporate;Corporate;0;A;A;No Deposit;40;0;Canceled;16/02/2017
4504;1;131;2;5;2;0;0;HB;PRT;Groups;TA/TO;0;A;C;No Deposit;80;0;Canceled;16/02/2017
4598;1;159;2;5;2;0;0;HB;ESP;Online TA;TA/TO;0;D;D;No Deposit;212;0;Canceled;16/02/2017
6562;0;0;1;2;1;0;0;BB;NULL;Direct;Direct;0;A;E;No Deposit;43;0;Check-Out;16/02/2017
6569;0;0;0;1;1;0;0;BB;NULL;Direct;Direct;0;A;A;No Deposit;54;0;Check-Out;16/02/2017
6874;0;2;0;1;1;0;0;BB;PRT;Online TA;TA/TO;1;A;D;No Deposit;55;0;Check-Out;16/02/2017
7523;0;1;2;2;2;0;0;BB;FRA;Online TA;TA/TO;0;A;A;No Deposit;57;0;Check-Out;16/02/2017
7524;0;0;0;2;2;0;0;BB;USA;Online TA;TA/TO;0;A;A;No Deposit;52.35;0;Check-Out;16/02/2017
7525;0;6;2;5;1;0;0;Undefined;FRA;Offline TA/TO;TA/TO;0;A;A;No Deposit;47;0;Check-Out;16/02/2017
8402;1;34;2;5;2;0;0;BB;GBR;Direct;Direct;0;A;C;No Deposit;39.6;0;Canceled;16/02/2017
8421;1;26;0;5;2;0;0;HB;PRT;Direct;Direct;0;E;E;No Deposit;80;0;Canceled;16/02/2017
9601;0;158;1;2;3;0;0;HB;GBR;Online TA;TA/TO;0;G;G;No Deposit;130;0;Check-Out;16/02/2017
9602;0;53;1;2;1;0;0;BB;GBR;Online TA;TA/TO;0;A;D;No Deposit;43;0;Check-Out;16/02/2017
9603;0;75;2;2;3;1;0;BB;GBR;Online TA;TA/TO;0;H;H;No Deposit;91.5;0;Check-Out;16/02/2017
10492;1;26;0;5;2;0;0;HB;PRT;Direct;Direct;0;E;E;No Deposit;80;0;Canceled;16/02/2017
10493;1;26;0;5;2;0;0;HB;PRT;Direct;Direct;0;E;E;No Deposit;80;0;Canceled;16/02/2017
10665;0;0;1;2;1;0;0;BB;NULL;Direct;Corporate;0;A;E;No Deposit;43;0;Check-Out;16/02/2017
10707;0;2;0;1;1;0;0;BB;PRT;Corporate;Corporate;1;A;D;No Deposit;35;0;Check-Out;16/02/2017
11558;0;6;2;2;2;0;0;BB;GBR;Online TA;TA/TO;0;D;D;No Deposit;65;0;Check-Out;16/02/2017
11559;0;75;2;2;2;0;0;BB;GBR;Online TA;TA/TO;0;D;D;No Deposit;66.5;0;Check-Out;16/02/2017
12518;1;159;2;5;2;0;0;HB;ESP;Online TA;TA/TO;0;D;D;No Deposit;212;0;Canceled;16/02/2017
13510;0;1;0;1;2;1;0;BB;PRT;Online TA;TA/TO;0;G;G;No Deposit;105;1;Check-Out;16/02/2017
13513;0;17;0;1;2;0;0;BB;PRT;Direct;Direct;0;E;E;No Deposit;165;0;Check-Out;16/02/2017
14369;1;81;0;1;2;0;0;BB;ESP;Online TA;TA/TO;0;A;C;No Deposit;60;0;Canceled;16/02/2017
15455;0;8;0;1;1;0;0;BB;PRT;Corporate;Corporate;1;A;D;No Deposit;54;0;Check-Out;16/02/2017
18496;1;159;2;5;2;0;0;HB;ESP;Online TA;TA/TO;0;D;D;No Deposit;212;0;Canceled;16/02/2017
18622;0;2;0;1;1;0;0;BB;PRT;Direct;Direct;1;A;I;No Deposit;60;1;Check-Out;16/02/2017
19557;0;38;0;2;2;0;0;HB;GBR;Online TA;TA/TO;0;F;F;No Deposit;79.31;0;Check-Out;16/02/2017
734;0;2;0;2;1;0;0;BB;NULL;Corporate;TA/TO;0;A;D;No Deposit;35;0;Check-Out;17/02/2017
1674;1;0;0;1;1;0;0;BB;PRT;Corporate;Direct;1;A;D;No Deposit;35;0;No-Show;17/02/2017
1706;0;26;1;3;2;0;0;BB;IRL;Direct;Direct;0;F;F;No Deposit;70;0;Check-Out;17/02/2017
1713;0;5;2;3;2;0;0;HB;PRT;Direct;Direct;0;D;D;No Deposit;97.6;0;Check-Out;17/02/2017
1714;0;2;0;1;1;0;0;BB;PRT;Corporate;Corporate;0;A;D;No Deposit;35;0;Check-Out;17/02/2017
1715;0;94;1;3;2;0;0;HB;GBR;Groups;TA/TO;0;A;A;No Deposit;62;0;Check-Out;17/02/2017
1716;0;214;1;3;1;0;0;HB;GBR;Online TA;TA/TO;0;A;D;No Deposit;66.6;0;Check-Out;17/02/2017
1717;0;94;1;3;2;0;0;HB;GBR;Groups;TA/TO;0;A;A;No Deposit;62;0;Check-Out;17/02/2017
1718;0;94;1;3;2;0;0;HB;GBR;Groups;TA/TO;0;A;A;No Deposit;62;0;Check-Out;17/02/2017
1719;0;22;1;3;1;0;0;BB;GBR;Online TA;TA/TO;0;D;D;No Deposit;46.4;0;Check-Out;17/02/2017
4497;1;79;1;0;2;0;0;BB;GBR;Direct;Direct;0;F;F;No Deposit;79.2;0;Canceled;17/02/2017
5580;0;94;1;3;1;0;0;HB;GBR;Groups;TA/TO;0;A;A;No Deposit;44;0;Check-Out;17/02/2017
7526;0;94;1;3;2;0;0;HB;GBR;Groups;TA/TO;0;A;A;No Deposit;62;0;Check-Out;17/02/2017
8429;1;55;1;3;2;0;0;BB;FRA;Online TA;TA/TO;0;A;A;No Deposit;60;0;Canceled;17/02/2017
9605;0;94;1;3;1;0;0;HB;GBR;Groups;TA/TO;0;A;A;No Deposit;44;0;Check-Out;17/02/2017
10531;1;82;1;3;2;0;0;BB;ROU;Online TA;TA/TO;0;A;A;No Deposit;85;0;Canceled;17/02/2017
10573;1;128;2;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;63;0;Canceled;17/02/2017
11038;0;1;0;1;1;0;0;HB;PRT;Complementary;Direct;1;G;G;No Deposit;0;1;Check-Out;17/02/2017
11560;0;44;0;2;2;0;0;BB;NLD;Online TA;TA/TO;0;D;D;No Deposit;85;1;Check-Out;17/02/2017
11561;0;94;1;3;2;0;0;HB;GBR;Groups;TA/TO;0;A;A;No Deposit;62;0;Check-Out;17/02/2017
11562;0;183;0;3;2;0;0;HB;GBR;Online TA;TA/TO;0;A;A;No Deposit;55.44;0;Check-Out;17/02/2017
11563;0;32;1;3;1;0;0;BB;GBR;Online TA;TA/TO;0;A;D;No Deposit;41.87;0;Check-Out;17/02/2017
12446;1;90;2;3;2;0;0;BB;GBR;Direct;Direct;0;E;E;No Deposit;99.9;0;Canceled;17/02/2017
12556;1;189;1;5;3;0;0;FB;PRT;Online TA;TA/TO;0;A;A;No Deposit;232;0;Canceled;17/02/2017
12967;0;0;0;1;1;0;0;BB;PRT;Corporate;Corporate;1;A;A;No Deposit;49.5;0;Check-Out;17/02/2017
13514;0;204;1;3;1;0;0;HB;GBR;Online TA;TA/TO;0;A;D;No Deposit;53.85;0;Check-Out;17/02/2017
13515;0;94;1;3;3;0;0;HB;GBR;Groups;TA/TO;0;A;A;No Deposit;88;0;Check-Out;17/02/2017
13516;0;94;1;3;2;0;0;HB;GBR;Groups;TA/TO;0;A;A;No Deposit;62;0;Check-Out;17/02/2017
13517;0;245;2;3;2;0;0;BB;IRL;Direct;Direct;0;E;E;No Deposit;55.8;0;Check-Out;17/02/2017
15497;0;207;1;3;2;0;0;HB;GBR;Groups;TA/TO;0;A;A;No Deposit;31;0;Check-Out;17/02/2017
15498;0;94;1;3;2;0;0;HB;GBR;Groups;TA/TO;0;D;D;No Deposit;70;0;Check-Out;17/02/2017
15499;0;94;1;3;3;0;0;HB;GBR;Groups;TA/TO;0;A;A;No Deposit;88;0;Check-Out;17/02/2017
15500;0;94;1;3;3;0;0;HB;GBR;Groups;TA/TO;0;A;A;No Deposit;88;0;Check-Out;17/02/2017
17525;0;94;1;3;2;0;0;HB;GBR;Groups;TA/TO;0;A;A;No Deposit;62;0;Check-Out;17/02/2017
17526;0;94;1;3;1;0;0;HB;GBR;Groups;TA/TO;0;A;A;No Deposit;62;0;Check-Out;17/02/2017
17527;0;3;0;1;1;0;0;BB;PRT;Direct;Direct;0;A;E;No Deposit;43;0;Check-Out;17/02/2017
19559;0;3;1;3;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;32;0;Check-Out;17/02/2017
19560;0;29;0;3;2;0;0;BB;GBR;Online TA;TA/TO;0;A;A;No Deposit;48;0;Check-Out;17/02/2017
19561;0;94;1;3;1;0;0;HB;GBR;Groups;TA/TO;0;A;A;No Deposit;44;0;Check-Out;17/02/2017
19562;0;31;0;3;2;0;0;BB;GBR;Online TA;TA/TO;0;A;A;No Deposit;48;0;Check-Out;17/02/2017
19563;0;6;0;1;2;0;0;BB;GBR;Online TA;TA/TO;0;A;D;No Deposit;67;1;Check-Out;17/02/2017
19564;0;70;2;3;2;0;0;HB;GBR;Online TA;TA/TO;0;D;D;No Deposit;65.91;0;Check-Out;17/02/2017
2600;1;114;2;4;2;0;0;BB;PRT;Online TA;TA/TO;0;F;F;No Deposit;117.04;0;Canceled;18/02/2017
3545;0;1;0;1;2;0;0;BB;NLD;Direct;Direct;1;A;A;No Deposit;48.6;0;Check-Out;18/02/2017
3621;0;10;0;3;2;0;0;HB;GBR;Online TA;TA/TO;0;F;F;No Deposit;84.24;0;Check-Out;18/02/2017
5556;0;0;0;1;2;0;0;BB;PRT;Direct;Direct;1;A;D;No Deposit;54;0;Check-Out;18/02/2017
5581;0;1;0;4;2;0;0;BB;FRA;Offline TA/TO;TA/TO;0;D;D;No Deposit;42;0;Check-Out;18/02/2017
7527;0;89;0;3;2;0;0;BB;BEL;Online TA;TA/TO;0;G;G;No Deposit;77.9;0;Check-Out;18/02/2017
9606;0;0;0;1;2;0;0;BB;AGO;Online TA;TA/TO;0;A;A;No Deposit;67;1;Check-Out;18/02/2017
10475;1;34;2;1;2;0;0;BB;CHE;Direct;Direct;0;D;D;No Deposit;48.6;0;No-Show;18/02/2017
12411;1;31;2;3;2;2;0;BB;POL;Online TA;TA/TO;0;G;G;No Deposit;105;0;Canceled;18/02/2017
13518;0;12;0;2;2;0;0;BB;FRA;Online TA;TA/TO;0;A;D;No Deposit;60;0;Check-Out;18/02/2017
14363;1;266;1;1;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;33.6;0;Canceled;18/02/2017
15501;0;63;4;10;2;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;39.84;0;Check-Out;18/02/2017
15502;0;5;1;4;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;E;No Deposit;34;0;Check-Out;18/02/2017
16376;1;40;2;6;2;0;0;BB;GBR;Online TA;TA/TO;0;A;A;No Deposit;65;0;Canceled;18/02/2017
18478;1;141;4;7;2;0;0;BB;BRA;Online TA;TA/TO;0;D;D;No Deposit;136.82;0;Canceled;18/02/2017
19565;0;192;10;25;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;A;D;No Deposit;34;0;Check-Out;18/02/2017
19566;0;11;0;1;2;0;0;BB;ESP;Online TA;TA/TO;0;A;D;No Deposit;60;1;Check-Out;18/02/2017
19567;0;30;0;1;2;0;0;BB;ESP;Online TA;TA/TO;0;A;A;No Deposit;48;0;Check-Out;18/02/2017
645;1;150;2;5;2;2;0;HB;ROU;Online TA;TA/TO;0;G;G;No Deposit;243.71;0;Canceled;19/02/2017
3207;0;11;0;1;2;2;0;BB;GBR;Online TA;TA/TO;1;C;C;No Deposit;75;0;Check-Out;19/02/2017
3618;0;17;0;1;3;1;0;BB;PRT;Online TA;TA/TO;0;H;H;No Deposit;105;0;Check-Out;19/02/2017
3622;0;84;0;5;2;0;0;HB;PRT;Online TA;TA/TO;0;A;A;No Deposit;73.2;0;Check-Out;19/02/2017
3623;0;83;0;3;2;0;0;BB;PRT;Online TA;TA/TO;0;A;D;No Deposit;43.6;0;Check-Out;19/02/2017
4511;1;72;1;2;2;2;0;BB;ESP;Online TA;TA/TO;0;C;C;No Deposit;123;0;Canceled;19/02/2017
5582;0;138;1;5;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;D;No Deposit;38.93;0;Check-Out;19/02/2017
5583;0;6;1;5;2;0;0;BB;CHE;Direct;Direct;0;F;F;No Deposit;85;0;Check-Out;19/02/2017
5584;0;2;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;67;1;Check-Out;19/02/2017
5585;0;24;0;1;2;0;0;BB;PRT;Direct;Direct;0;F;F;No Deposit;70;1;Check-Out;19/02/2017
7528;0;10;0;2;3;1;1;HB;ESP;Online TA;TA/TO;0;G;G;No Deposit;161;0;Check-Out;19/02/2017
7529;0;24;0;2;2;0;0;BB;ESP;Online TA;TA/TO;0;D;D;No Deposit;58;0;Check-Out;19/02/2017
9607;0;2;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;60;1;Check-Out;19/02/2017
11565;0;24;0;2;1;0;0;BB;PRT;Online TA;TA/TO;0;A;E;No Deposit;68;0;Check-Out;19/02/2017
11566;0;5;0;1;1;0;0;HB;PRT;Online TA;TA/TO;0;A;D;No Deposit;71;0;Check-Out;19/02/2017
12437;1;141;1;4;2;0;0;BB;ESP;Online TA;TA/TO;0;A;A;No Deposit;75;0;Canceled;19/02/2017
13520;0;23;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;48;0;Check-Out;19/02/2017
13521;0;26;0;2;2;0;0;HB;ESP;Online TA;TA/TO;0;A;A;No Deposit;80;0;Check-Out;19/02/2017
13522;0;5;0;1;2;0;0;HB;PRT;Online TA;TA/TO;0;A;D;No Deposit;92;0;Check-Out;19/02/2017
14507;1;167;0;1;2;2;0;BB;ESP;Online TA;TA/TO;0;C;C;No Deposit;220;0;Canceled;19/02/2017
15504;0;0;0;1;2;0;0;BB;UZB;Direct;Direct;0;A;A;No Deposit;60;0;Check-Out;19/02/2017
17522;0;0;0;2;2;0;0;BB;PRT;Direct;Direct;1;A;D;No Deposit;60;0;Check-Out;19/02/2017
17528;0;83;0;3;2;0;0;BB;GBR;Online TA;TA/TO;0;A;D;No Deposit;45.6;0;Check-Out;19/02/2017
17529;0;16;0;1;3;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;46.75;0;Check-Out;19/02/2017
17530;0;2;0;2;2;0;0;Undefined;ESP;Online TA;TA/TO;0;A;A;No Deposit;47.2;0;Check-Out;19/02/2017
19568;0;2;0;3;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;D;D;No Deposit;45.2;0;Check-Out;19/02/2017
19569;0;0;0;1;2;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;60;0;Check-Out;19/02/2017
19570;0;30;0;2;1;0;0;BB;GBR;Direct;Direct;0;A;A;No Deposit;40.5;0;Check-Out;19/02/2017
1720;0;73;1;2;2;0;0;BB;GBR;Corporate;Corporate;0;A;A;No Deposit;40;0;Check-Out;20/02/2017
2523;1;2;0;4;1;0;0;BB;PRT;Groups;Direct;0;A;A;No Deposit;36;0;Canceled;20/02/2017
2579;1;266;2;5;2;0;0;BB;GBR;Online TA;TA/TO;0;E;E;No Deposit;81;0;Canceled;20/02/2017
2580;1;98;2;6;2;2;0;BB;PRT;Online TA;TA/TO;0;C;C;No Deposit;123;0;Canceled;20/02/2017
2652;1;176;2;5;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;134.86;0;Canceled;20/02/2017
3624;0;73;1;2;2;0;0;BB;GBR;Corporate;Corporate;0;A;A;No Deposit;40;0;Check-Out;20/02/2017
3625;0;73;1;2;2;0;0;BB;GBR;Corporate;Corporate;0;D;D;No Deposit;48;0;Check-Out;20/02/2017
4477;1;35;2;5;2;0;0;BB;FRA;Online TA;TA/TO;0;A;A;No Deposit;60;0;Canceled;20/02/2017
4496;1;47;2;5;2;2;0;BB;HUN;Online TA;TA/TO;0;G;G;No Deposit;153.57;0;Canceled;20/02/2017
5586;0;24;1;0;2;0;0;BB;USA;Corporate;Corporate;0;D;D;No Deposit;48;0;Check-Out;20/02/2017
6382;1;1;1;5;3;0;0;BB;PRT;Groups;Direct;0;A;A;No Deposit;12;0;Canceled;20/02/2017
6383;1;2;0;4;1;0;0;BB;PRT;Groups;Direct;0;A;A;No Deposit;36;0;Canceled;20/02/2017
7530;0;16;1;2;2;0;0;BB;GBR;Corporate;Corporate;0;A;A;No Deposit;40;0;Check-Out;20/02/2017
7531;0;22;1;2;2;0;0;BB;PRT;Direct;Direct;0;F;F;No Deposit;70;0;Check-Out;20/02/2017
7532;0;73;1;2;2;0;0;BB;GBR;Corporate;Corporate;0;A;A;No Deposit;40;0;Check-Out;20/02/2017
7533;0;4;1;0;2;0;0;BB;DEU;Online TA;TA/TO;0;E;E;No Deposit;87;1;Check-Out;20/02/2017
8431;1;48;0;1;2;0;0;BB;GBR;Online TA;TA/TO;0;A;A;No Deposit;70;0;Canceled;20/02/2017
9608;0;16;1;2;1;0;0;BB;DNK;Corporate;Corporate;0;A;A;No Deposit;36;0;Check-Out;20/02/2017
9609;0;20;4;10;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;A;A;No Deposit;36;0;Check-Out;20/02/2017
9610;0;0;1;0;2;0;0;BB;GBR;Direct;Direct;0;E;E;No Deposit;80;0;Check-Out;20/02/2017
9611;0;23;1;1;2;0;0;BB;GBR;Online TA;TA/TO;0;D;D;No Deposit;42.43;0;Check-Out;20/02/2017
10477;1;0;1;0;1;0;0;BB;PRT;Corporate;Direct;0;A;A;No Deposit;35;0;Canceled;20/02/2017
11567;0;73;1;2;2;0;0;BB;GBR;Corporate;Corporate;0;A;A;No Deposit;40;0;Check-Out;20/02/2017
11568;0;0;1;0;1;0;0;BB;GBR;Direct;Direct;0;A;A;No Deposit;60;1;Check-Out;20/02/2017
11569;0;0;1;2;2;0;0;BB;DEU;Direct;Direct;0;E;E;No Deposit;76;0;Check-Out;20/02/2017
13523;0;74;1;1;2;0;0;BB;GBR;Corporate;Corporate;0;A;A;No Deposit;40;0;Check-Out;20/02/2017
15503;0;34;1;1;1;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;43;0;Check-Out;20/02/2017
15505;0;73;1;2;1;0;0;BB;GBR;Corporate;Corporate;0;A;A;No Deposit;36;0;Check-Out;20/02/2017
15506;0;31;1;0;2;0;2;BB;PRT;Online TA;TA/TO;0;A;C;No Deposit;50;1;Check-Out;20/02/2017
15507;0;24;1;0;2;0;0;BB;GBR;Corporate;Corporate;0;D;D;No Deposit;48;0;Check-Out;20/02/2017
16349;1;1;0;5;2;0;0;BB;PRT;Groups;Direct;0;A;A;No Deposit;42;0;Canceled;20/02/2017
16351;1;2;0;4;1;0;0;BB;PRT;Groups;Direct;0;A;A;No Deposit;36;0;Canceled;20/02/2017
16353;1;2;0;4;1;0;0;BB;PRT;Groups;Direct;0;A;A;No Deposit;36;0;Canceled;20/02/2017
16394;1;55;1;2;2;0;0;BB;USA;Online TA;TA/TO;0;A;A;No Deposit;98.33;0;Canceled;20/02/2017
16864;0;0;1;0;1;0;0;BB;PRT;Corporate;Corporate;1;A;C;No Deposit;35;0;Check-Out;20/02/2017
17531;0;15;1;3;2;0;0;BB;GBR;Corporate;Corporate;0;A;A;No Deposit;40;0;Check-Out;20/02/2017
17532;0;0;1;0;2;0;0;BB;GBR;Direct;Direct;0;E;E;No Deposit;80;0;Check-Out;20/02/2017
18373;1;2;0;3;2;0;0;BB;PRT;Groups;Direct;0;A;A;No Deposit;42;0;Canceled;20/02/2017
18390;1;26;2;2;2;0;0;BB;GBR;Online TA;TA/TO;0;D;D;No Deposit;68;0;Canceled;20/02/2017
18391;1;74;2;5;2;0;0;HB;PRT;Online TA;TA/TO;0;D;D;No Deposit;80;0;Canceled;20/02/2017
19415;0;2;1;1;1;0;0;BB;PRT;Direct;Direct;1;A;A;No Deposit;55;0;Check-Out;20/02/2017
19571;0;73;1;2;2;0;0;BB;GBR;Corporate;Corporate;0;A;A;No Deposit;40;0;Check-Out;20/02/2017
19572;0;15;1;2;1;0;0;BB;GBR;Direct;Direct;0;F;F;No Deposit;92;1;Check-Out;20/02/2017
536;1;39;2;5;2;2;0;BB;POL;Online TA;TA/TO;0;H;H;No Deposit;105;0;Canceled;21/02/2017
1721;0;0;1;0;1;0;0;BB;ESP;Direct;Direct;0;A;A;No Deposit;48;0;Check-Out;21/02/2017
2526;1;16;1;2;2;0;0;BB;FRA;Online TA;TA/TO;0;D;D;No Deposit;60;0;Canceled;21/02/2017
4471;1;22;0;2;2;0;0;Undefined;PRT;Groups;TA/TO;0;A;D;No Deposit;46;0;Canceled;21/02/2017
4561;1;129;2;2;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;120;0;Canceled;21/02/2017
5587;0;32;4;6;2;0;0;HB;DEU;Online TA;TA/TO;0;E;E;No Deposit;107;1;Check-Out;21/02/2017
5588;0;145;2;3;3;1;0;BB;PRT;Direct;Direct;0;H;H;No Deposit;88.56;1;Check-Out;21/02/2017
5589;0;31;2;3;2;1;0;BB;GBR;Online TA;TA/TO;0;G;G;No Deposit;88;0;Check-Out;21/02/2017
6390;1;142;2;3;2;0;0;BB;GBR;Direct;Direct;0;F;F;No Deposit;60.3;0;Canceled;21/02/2017
7534;0;16;2;2;2;0;0;BB;PRT;Corporate;Corporate;0;A;C;No Deposit;40;0;Check-Out;21/02/2017
7535;0;26;2;3;2;0;0;BB;PRT;Online TA;TA/TO;0;F;F;No Deposit;59.56;1;Check-Out;21/02/2017
7536;0;13;2;2;2;0;0;BB;GBR;Direct;Direct;0;F;F;No Deposit;102;1;Check-Out;21/02/2017
7537;0;5;1;0;1;0;0;SC;PRT;Corporate;Corporate;0;A;I;No Deposit;0;0;Check-Out;21/02/2017
8404;1;20;0;2;3;0;0;BB;PRT;Corporate;Corporate;0;A;D;No Deposit;60;0;Canceled;21/02/2017
9613;0;15;2;0;1;0;0;BB;GBR;Online TA;TA/TO;0;A;C;No Deposit;35.28;0;Check-Out;21/02/2017
9614;0;82;2;5;2;0;0;BB;GBR;Online TA;TA/TO;0;E;E;No Deposit;62.86;0;Check-Out;21/02/2017
10484;1;15;2;0;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;60;0;Canceled;21/02/2017
12399;1;22;0;2;2;0;0;Undefined;PRT;Groups;TA/TO;0;A;D;No Deposit;46;0;Canceled;21/02/2017
12402;1;29;2;1;2;0;0;HB;PRT;Online TA;TA/TO;0;A;A;No Deposit;58.67;0;Canceled;21/02/2017
12427;1;46;0;2;2;0;0;BB;ESP;Online TA;TA/TO;0;A;A;No Deposit;70;0;Canceled;21/02/2017
12536;1;180;1;1;2;0;0;BB;BRA;Online TA;TA/TO;0;D;D;No Deposit;200;0;Canceled;21/02/2017
12552;1;179;2;4;3;1;0;BB;ESP;Online TA;TA/TO;0;G;G;No Deposit;290;0;Canceled;21/02/2017
